"student_id","crypto_fullname","crypto_nrc","gender","program_description","study_description","school_abbr","school"
2022060873,"9ac10dd5","00175143","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022061063,"efbcd293","5f41149d","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022061161,"e4bed0cf","20b44941","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022061306,"bceea4a7","1a333c9e","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022061373,"ecf8ade8","6ec7e5b1","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022061721,"9538d7e5","016452f0","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022062345,"bc546721","93dfe620","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022062728,"871f6785","1d897d0f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022062981,"1f05f898","d80b69cd","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063091,"0ae733bb","30490a6b","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063139,"8633d71b","840e8813","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063155,"06f7ab26","de74151b","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063210,"302a6d71","5835de0e","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063571,"ab7a4eca","f5d5b6d8","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063899,"79eaa36e","ce067483","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063929,"50a6bd2c","64404535","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022063937,"03df6e71","fe3f83b6","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022065417,"6abcc84b","9ed2c8f1","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022065484,"e12a6282","c5b3e66f","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022065573,"f1e608a3","3f876339","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022065859,"ae9b52cf","d9038a58","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022066146,"0f054140","ef4760a5","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022066511,"5818e3f4","8414871d","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022066685,"c6722dd8","4846da7b","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022066715,"31f7ec47","18b8e85a","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022066871,"54dc79c9","eae53bb1","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022067215,"bcf93dce","a4540071","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022067231,"b59c9dee","9ee0184f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022067282,"dec4e12e","53a42c50","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022067401,"1c7cc82a","c6f3e141","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022067444,"56d26f2a","a15c2d9e","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022067860,"a087ade0","4a591d87","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022067932,"949cf7dd","e6c41c79","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022068131,"7f9bf2a9","ff59982b","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022068181,"d0c482b4","e6f1cc62","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022068394,"b237abfa","95b2ac98","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022068726,"50785e02","4a1264b4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022068734,"cbc2616a","08bb00a9","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022068947,"bb7c890a","1246ce59","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022069188,"165eec0a","d1d60089","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022069391,"ef5ee8b1","b71e9216","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022069927,"5249063e","d395cf1d","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022070275,"47bfa38e","f3b1a350","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022070321,"c9143be2","1260c8f3","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022070429,"5ef2c764","4b7c7ceb","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022070526,"662d079a","8768e531","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022070534,"35c23086","cdfa23fd","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022070950,"1141f9df","18f8fdef","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071182,"2c4b8ab8","86ffd734","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071191,"da3ef970","1eb036e0","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071204,"43ac6184","b48893e9","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071247,"46f3d7ff","969b3aa9","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071450,"7517741a","ff996dbd","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071565,"2fb8a2f6","14804ece","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071697,"b3b13b15","fce08339","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022071719,"6b248898","10aa9608","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072103,"886cfd96","ed435f4e","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072111,"18754a60","7db69c71","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072332,"8fc62fcd","0d9b72fb","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072367,"9ea06117","eee293d5","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072391,"b98627ed","8973b7cc","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072413,"8fdf89f5","6e4999d4","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072464,"f5b30c06","a67eacb2","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072634,"1716b755","d99e73f2","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072910,"38d23baa","af3c5306","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022072961,"4055ddf6","eed5b30b","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073185,"70c6a02c","f6699508","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073274,"748ee2c7","0cd2f23f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073398,"20f3a9d6","de235374","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073525,"52e9059f","acc60cc3","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073657,"e3b3ffd9","99f800d6","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073673,"a00a2d8c","b96c6b2d","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073703,"4fa1daae","3dc39caa","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073738,"943095f2","10f53f25","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022073959,"06e058cd","c3767cb4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022074190,"75123d77","53cee010","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022074327,"b9ea49ee","fc1b82cb","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022074416,"209d6db3","a3a3db5c","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022074661,"716fb097","7139bba2","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022074769,"6ac9a980","55ead640","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022074955,"ae4a2014","e65caaf2","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022075072,"721332eb","c140e9d4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022075145,"7984cab0","213ed570","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022075153,"48a0d85f","45a4b150","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022075340,"802bea24","56d1bbbe","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022075676,"71f87f50","024c9420","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022076125,"45b0b540","e44d36d4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022076371,"2f1e55b3","3779375b","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022076591,"3090fc54","6fe64ef0","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022076648,"c699cfde","ff005a79","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022076800,"7113d42e","39c885b5","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022077041,"f1182b5f","2c7f489d","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022077113,"4f5d8484","f79213e4","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022077717,"17836eed","609d0342","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022077784,"7bd491a9","822566b2","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078161,"b264d7b8","3dd965bc","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078225,"f93f946c","d642db56","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078306,"9754c069","80e37a87","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078365,"e3644abb","9d18d4b4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078497,"04441b9b","6c380c8e","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078535,"6f51a290","27519786","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078888,"47abc3bf","a3a8a83f","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078896,"528d7d1f","4cdf019f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022078993,"2044d65e","d32a4c96","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079141,"cf69ad28","730a3128","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079167,"17b43754","35721df5","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079183,"294ae992","73da3df0","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079302,"de81f663","13fb0b11","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079396,"6418363d","feb31cc6","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079493,"ae6c3649","e396d600","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079787,"24b247e4","928d8b19","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079817,"447c3507","4f82284b","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079914,"78a59dd2","a606e935","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022079965,"7d09f216","97097d06","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022080017,"f518b93b","98358498","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022080041,"a6017575","41dff16d","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022080637,"27acb52f","2d166013","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022080734,"0a415fcd","7601bfbb","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022080904,"d5a4eec6","9713956e","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022080921,"c29752b2","e36302a4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022081366,"4e95eb2d","17e6a141","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022081510,"a998b2da","7e13e66f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022081889,"3cfc1c4e","6e8aff6d","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022081935,"af32c3c5","355d4e8f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022081986,"6da93f99","891235db","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082222,"7d407f13","79511003","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082354,"99d33e20","a0f139fb","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082397,"eb78a2fa","19ff16b4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082451,"9c159a64","b2f9e984","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082745,"35c5bb2b","ce29a357","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082796,"909b1b30","4b6f65db","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082800,"91e25248","e31f1c0d","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022082982,"6f0c6a42","42486df3","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083113,"07b02660","b8ab3043","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083148,"b51fb5df","9edb5879","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083563,"1827b3fd","68f14f9d","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083580,"5de390f6","b523742f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083741,"e978240a","630441b5","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083806,"9c65befe","35db0128","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083814,"06805048","2c551018","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022083920,"771ebc63","21d8cf5c","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084080,"4d4354d4","6a3d49c4","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084268,"b924cfc6","b95fe335","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084551,"b901c996","c083cf54","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084683,"01c9a96b","27861fb1","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084756,"031b29f2","ecf3924c","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084764,"4d007472","a47e8fcf","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084870,"2a9da2d2","89125028","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084934,"574439e4","eae5137f","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084977,"4efe8600","8178e312","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022084993,"43f57d05","008d2172","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022085035,"e52b85fb","63c6cc2c","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022085051,"5dd2face","5226824a","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022085353,"6415d3d3","0b02cd8b","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022085710,"f77d35d6","2621a66a","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022085817,"2c4d05d2","e768a422","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022086287,"6698109d","cb31bf1b","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022086309,"ffb29f41","e9d2c230","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022086414,"60d185bf","c32185a2","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022086619,"2d89e25e","f2364eaf","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022086881,"95b4d9df","6b25681d","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022086911,"e31b2e48","bbd9e111","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022087011,"be6dc891","56e9ab1f","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022087291,"8d63008e","8c6320c9","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022087399,"075a924e","49855c05","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022087496,"76374787","106efc5e","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022087551,"b5298476","ded9c018","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022087801,"5f0c3ce2","cb19e0c7","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088522,"2f951d73","6c2f0418","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088662,"1d261cbc","d9ceaae8","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088671,"95c1d524","3220db88","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088689,"072721c3","72f2bb3d","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088735,"5b6fb9e9","d3a9d398","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088794,"f016e219","3fdeeab3","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088824,"ae9951ad","b51f6bf1","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022088956,"ca0769b6","4b029bbb","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022089162,"21ea02fa","6baa246b","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022089359,"60b5a756","3a1774c2","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022089570,"a7a8a287","a7b1c89c","M","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022089600,"b6868554","e427ab72","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
2022089642,"0c3070ac","2ac6a23e","F","BACHELOR OF ARTS","ECONOMICS","HSS","SCHOOL OF HUMANITIES AND SOCIAL SCIENCES"
